DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
10:04.3,61.02,-147.14,17,6.4,ML,0,,,,AK,1970010640
52:43.4,12.669,-87.181,86.3,6,Unk,253,,,1.2,NEI,1983071840
07:31.0,53.93,158.372,180.4,6.1,Mb,330,,,0.99,NEI,1983072440
17:41.0,20.435,122.101,157.9,6.5,Unk,391,,,1.1,NEI,1983080240
43:51.2,40.142,24.766,2.4,6.2,Mb,301,,,1.16,NEI,1983080640
55:54.1,55.867,161.287,62.6,7,Unk,413,,,1.24,NEI,1983081740
17:56.0,18.231,120.86,28.8,6.2,Mb,330,,,1.06,NEI,1983081740
23:33.3,33.509,131.484,126.4,6.1,Mb,478,,,1.05,NEI,1983082540
50:17.2,-16.708,-172.082,38.7,6,Mb,298,,,1.05,NEI,1983083040
01:47.1,-17.33,-69.932,105.3,6,Mb,247,,,0.97,NEI,1983090140
22:05.0,60.97,-147.31,30,6.3,ML,0,,,,AK,1970010640
42:08.5,36.502,71.082,208.8,6.1,Mb,380,,,1.01,NEI,1983091240
25:00.9,18.104,145.77,158.5,6.3,Unk,268,,,1.24,NEI,1983091440
09:26.7,-24.032,-179.796,510.2,6,Mb,192,,,1.02,NEI,1983091640
11:42.8,-16.636,-177.476,33,6.1,Mb,211,,,1.23,NEI,1983091740
20:42.5,24.095,122.148,28.2,6,Mb,315,,,1.05,NEI,1983092140
52:13.3,-26.535,-70.563,14.8,7.3,Ms,285,,,1.17,NEI,1983100440
45:26.7,44.229,130.741,557.9,6.3,Unk,333,,,0.97,NEI,1983100840
33:32.0,-5.458,146.02,58.6,6,Unk,119,,,1,NEI,1983100840
56:50.8,-8.101,156.311,7.4,6.7,Ms,187,,,1.03,NEI,1983101540
32:28.7,1.084,121.052,40.1,6,Mb,186,,,1.13,NEI,1983101640
25:21.1,-20.794,-173.758,30.4,6,Mb,171,,,1.27,NEI,1983101740
36:21.5,37.588,-17.52,10,6,Mb,279,,,1.09,NEI,1983101740
21:35.0,-60.665,-25.451,24,6.8,Ms,132,,,1.34,NEI,1983102240
53:23.7,-60.404,-24.865,33,6.3,Mb,153,,,1.33,NEI,1983102240
07:39.2,-60.62,-25.392,33,6.2,Mb,181,,,1.1,NEI,1983102240
43:48.4,1.093,120.833,27.7,6.2,Ms,204,,,1.14,NEI,1983102740
06:06.6,44.058,-113.857,10,6.2,Mb,377,,,1.14,NEI,1983102840
12:27.1,40.33,42.187,11.6,6.1,Mb,357,,,1.14,NEI,1983103040
37:56.3,-9.016,119.18,83.4,6,Mb,237,,,1.21,NEI,1983103140
26:31.7,1.413,128.154,39,6.4,Ms,153,,,1.29,NEI,1983110740
13:00.1,19.4293,-155.452,10.97,6.72,Md,36,56,4,0.12,HV,830029
32:20.5,-7.45,130.645,59.3,6,Mb,244,,,0.98,NEI,1983112040
21:03.1,0.482,-79.877,54.9,6.3,Mb,290,,,1.25,NEI,1983112240
30:34.2,-7.481,128.168,178.5,7.1,Unk,364,,,1.19,NEI,1983112440
56:07.8,-40.451,155.507,18.5,6,Mb,213,,,1.02,NEI,1983112540
46:00.7,-6.852,72.11,10,7.6,Ms,402,,,1.16,NEI,1983113040
09:05.7,14.066,-91.924,67.1,7.1,Unk,312,,,1.14,NEI,1983120240
23:55.3,-15.24,-172.915,33,6,Mb,204,,,1.27,NEI,1983120340
43:14.8,-6.463,71.417,10,6.3,Ms,332,,,1.11,NEI,1983120340
13:49.2,8.137,137.239,23.9,6.2,Mb,238,,,1.2,NEI,1983121140
26:07.0,-7.583,127.288,136.9,6.1,Mb,302,,,1.08,NEI,1983121240
05:06.4,-28.19,-63.172,601.9,6.9,Unk,346,,,1.04,NEI,1983122140
32:11.6,-5.54,151.86,33,6.2,Ms,256,,,1.09,NEI,1983122140
11:29.2,11.866,-13.529,11.3,6.4,Mb,343,,,0.98,NEI,1983122240
52:39.9,36.372,70.738,214.5,7.2,Unk,485,,,1.02,NEI,1983123040
03:38.9,33.683,136.894,368.1,6.8,Unk,412,,,1.22,NEI,1984010140
40:39.4,45.477,151.414,20.4,6.2,Mb,307,,,0.88,NEI,1984010440
24:13.6,-2.823,118.806,33,6,Mb,240,,,1.26,NEI,1984010840
27:14.0,-29.982,-112.32,10,6.2,Ms,177,,,1.04,NEI,1984011640
15:16.3,-23.642,-178.321,332.3,6.4,Unk,268,,,0.91,NEI,1984011940
28:28.7,49.063,146.59,573.4,6.1,Unk,442,,,0.87,NEI,1984020140
33:21.5,-10.012,160.469,18.1,7.5,Ms,318,,,1.4,NEI,1984020740
39:51.1,-9.815,160.268,27,6,Mb,197,,,1,NEI,1984020840
18:41.6,36.431,70.826,207.6,6.1,Mb,390,,,0.99,NEI,1984021640
32:21.4,-6.598,130.117,158.1,6.1,Mb,290,,,0.85,NEI,1984021740
33:51.0,8.147,123.762,649.1,6.6,Unk,489,,,0.95,NEI,1984030540
17:21.3,29.384,138.935,457.4,6.6,Unk,477,,,1.02,NEI,1984030640
28:38.2,40.32,63.35,14.5,7,Ms,427,,,0.9,NEI,1984031940
44:24.3,49.176,155.385,40.5,6,Mb,342,,,0.87,NEI,1984032140
44:02.6,44.117,148.192,44.4,6.1,Mb,400,,,1.16,NEI,1984032440
06:33.2,-4.647,145.805,27.6,6.6,Ms,194,,,1.2,NEI,1984032740
49:13.9,-15.934,-174.352,149.7,6.4,Unk,303,,,1.08,NEI,1984041840
31:10.6,50.12,148.745,582,6,Mb,400,,,0.88,NEI,1984042040
40:35.5,47.45,146.692,414.1,6,Mb,458,,,0.99,NEI,1984042340
11:29.1,30.909,138.431,403.1,6.1,Mb,488,,,1.15,NEI,1984042440
15:18.8,37.3097,-121.6788,8.53,6.2,ML,98,26,6,0.06,NC,172
11:10.3,-6.825,71.495,10,6,Mb,272,,,0.96,NEI,1984042640
37:14.6,-30.305,-177.722,33,6,Ms,193,,,1.13,NEI,1984050840
58:57.0,-43.548,38.944,10,6.4,Ms,135,,,1.26,NEI,1984052640
49:43.7,-4.843,151.577,174.4,6.2,Mb,302,,,1.18,NEI,1984053040
05:34.1,-30.707,-71.179,46.3,6.3,Mb,270,,,1.01,NEI,1984061140
22:23.1,-15.816,-174.831,246.6,6.1,Mb,323,,,0.86,NEI,1984061540
55:28.4,-58.318,-15.786,10,6.2,Mb,132,,,1.2,NEI,1984062240
17:11.9,17.984,-69.338,23.9,6,Mb,331,,,1,NEI,1984062440
21:48.9,-6.056,154.424,33,6,Mb,238,,,1.1,NEI,1984070540
25:12.9,28.106,129.525,47.4,6.1,Mb,311,,,1.04,NEI,1984071940
01:52.4,-0.086,122.517,242.3,6.2,Mb,375,,,1.18,NEI,1984080640
06:38.4,32.386,131.945,46.2,6.7,Ms,475,,,1.16,NEI,1984080640
42:11.8,-17.957,172.149,29,6.2,Ms,267,,,1.02,NEI,1984083140
14:10.1,40.503,-126.831,10,6.1,Mb,267,,,0.96,NEI,1984091040
14:28.1,40.5038,-125.1303,4.9,6.6,ML,51,262,67,1.18,NC,276
48:50.0,35.789,137.488,10,6,Mb,456,,,1.17,NEI,1984091340
08:48.9,-32.157,-178.32,10,6.4,Ms,202,,,1.27,NEI,1984091740
02:44.3,34.006,141.5,47.6,6.9,Ms,524,,,1.01,NEI,1984091840
44:17.2,-32.04,-178.405,44.1,6.3,Ms,76,,,1.53,NEI,1984092240
03:34.5,-25.849,-175.911,21.1,6.8,Ms,387,,,1.1,NEI,1984092840
03:46.9,-21.51,-177.796,363.9,6.2,Unk,316,,,1,NEI,1984092840
32:38.9,-15.771,177.245,10,6,Ms,147,,,1.25,NEI,1984101340
18:13.8,15.024,-94.304,31.4,6.1,Mb,212,,,1.05,NEI,1984101340
21:07.5,-15.86,-173.643,128.4,7.1,Unk,397,,,1.22,NEI,1984101540
59:17.0,-24.072,-66.832,192,6,Mb,219,,,1.01,NEI,1984102040
49:24.9,1.623,126.291,56.4,6,Unk,244,,,1.24,NEI,1984102640
22:21.8,39.155,71.328,33,6,Mb,319,,,0.98,NEI,1984102640
05:49.9,-17.109,-174.076,141,6,Mb,381,,,1.04,NEI,1984103040
48:50.3,8.185,-38.794,10,7.1,Ms,373,,,1.05,NEI,1984110140
58:51.3,-18.876,67.352,10,6.2,Mb,344,,,0.85,NEI,1984110640
46:19.9,-22.022,170.95,104.7,6.3,Mb,394,,,1.03,NEI,1984111540
49:30.0,0.197,98.027,33,7.2,Ms,440,,,1.12,NEI,1984111740
45:49.2,-18.785,-178.032,451.4,6.3,Unk,452,,,0.95,NEI,1984111740
43:39.7,-18.404,-175.701,33,6.1,Ms,104,,,1.4,NEI,1984111740
15:16.2,5.167,125.124,202.2,6.4,Mb,452,,,1.28,NEI,1984112040
45:53.3,-7.993,102.255,33,6,Mb,213,,,1.2,NEI,1984112340
46:06.4,-14.312,171.284,33,6,Mb,130,,,1.19,NEI,1984112340
08:25.4,37.4597,-118.6072,10.99,6.1,ML,30,66,13,0.08,NC,323
09:44.0,20.357,-115.765,10,6,Mb,264,,,1.18,NEI,1984120240
08:35.1,44.212,148.138,64.5,6.4,Mb,490,,,0.98,NEI,1984120340
37:53.8,56.194,163.46,33,6.2,Mb,401,,,1.09,NEI,1984122840
36:56.4,-36.663,177.512,39.3,6.8,Ms,123,,,1.38,NEI,1984123040
11:31.2,10.177,-80.027,32.8,6.1,Mb,313,,,0.93,NEI,1985010540
00:09.1,-29.374,-70.793,83.2,6,Unk,224,,,1.22,NEI,1985011840
55:22.8,-0.953,128.507,33,6.7,Ms,157,,,1.28,NEI,1985012140
06:57.9,-33.053,-68.467,5,6,Mb,225,,,0.96,NEI,1985012640
32:57.7,-46.083,165.092,10,6.1,Ms,208,,,1.17,NEI,1985013140
41:55.0,-10.254,161.126,84.8,6.2,Unk,275,,,1.02,NEI,1985022340
47:07.3,-33.135,-71.871,33,7.8,Ms,146,,,1.04,NEI,1985030340
38:31.4,-32.738,-71.215,33,6.4,Ms,127,,,1.33,NEI,1985030340
32:21.9,-33.207,-71.663,33,6,Mb,111,,,0.99,NEI,1985030440
01:07.1,-33.842,-71.249,40.1,6,Mb,259,,,0.96,NEI,1985030440
08:02.6,66.3,-149.83,7,6.2,ML,0,,,,AK,1970010640
34:57.7,43.51,-127.561,10,6.1,Mb,300,,,1.12,NEI,1985031340
54:00.7,17.013,-62.448,13.4,6.3,Ms,400,,,1.05,NEI,1985031640
49:45.8,7.758,123.544,33,6,Mb,275,,,1.12,NEI,1985031840
01:08.0,-33.198,-71.653,42.2,6.6,Ms,235,,,1.24,NEI,1985031940
14:35.1,-34.254,-72.185,45,6,Mb,253,,,1.06,NEI,1985032540
07:06.8,40.31,140.362,166.3,6.1,Mb,511,,,1.01,NEI,1985032840
21:36.3,28.23,139.525,468.7,6.2,Unk,427,,,1.18,NEI,1985040340
19:33.2,-56.39,-122.309,10,6.1,Ms,113,,,1.24,NEI,1985040740
56:59.5,-34.131,-71.618,37.8,7.2,Ms,356,,,1.11,NEI,1985040940
06:00.2,-9.245,114.185,98.9,6.2,Mb,329,,,1.04,NEI,1985041340
00:06.8,1.622,126.411,50.7,6.7,Ms,394,,,1.16,NEI,1985041340
15:12.0,15.344,120.61,188.4,6.3,Mb,511,,,1.13,NEI,1985042340
30:29.1,-39.728,-75.664,10,6.1,Mb,215,,,1.11,NEI,1985042840
27:56.1,-9.196,-71.23,599.9,6.1,Unk,376,,,0.95,NEI,1985050140
35:50.6,-5.599,151.045,26.7,7.1,Ms,269,,,1.29,NEI,1985051040
24:57.8,-10.61,41.423,10,6,Mb,287,,,0.9,NEI,1985051440
11:09.0,-10.562,41.424,10,6.4,Mb,355,,,0.93,NEI,1985051440
12:45.8,-56.637,-25.33,33,6.3,Ms,196,,,1.15,NEI,1985051540
07:48.2,53.611,160.526,62.6,6.1,Mb,318,,,0.91,NEI,1985051940
45:32.0,13.175,-90.138,65.5,6.3,Unk,251,,,0.98,NEI,1985060340
06:21.1,-15.289,-173.516,33,6.8,Ms,374,,,0.99,NEI,1985060340
56:27.1,4.873,127.481,94.2,6,Mb,263,,,0.93,NEI,1985060440
04:55.5,-4.646,153.173,68,6.3,Unk,223,,,1.02,NEI,1985060540
40:13.0,0.932,-28.432,10,6.5,Ms,316,,,1.1,NEI,1985060640
01:37.2,-11.012,163.584,35.8,6.5,Ms,171,,,1.27,NEI,1985062340
49:54.5,-10.937,163.76,32.1,6,Ms,175,,,1.17,NEI,1985062340
36:51.7,-4.439,152.828,33,7.2,Ms,345,,,1,NEI,1985070340
55:48.8,-17.243,167.834,28.6,6.4,Ms,173,,,1.07,NEI,1985070340
37:35.0,-59.732,149.798,10,6.1,Ms,39,,,1.27,NEI,1985070840
26:53.8,-6.291,148.783,49.3,6.9,Ms,252,,,1.08,NEI,1985072240
59:54.6,-60.241,-26.883,33,6.4,Ms,91,,,1.28,NEI,1985072840
54:44.1,36.19,70.896,98.7,6.6,Mb,509,,,1.01,NEI,1985072940
46:53.3,36.174,70.78,120.1,6.5,Unk,378,,,0.92,NEI,1985080240
19:01.6,11.156,140.217,24,6,Ms,219,,,1.1,NEI,1985081140
49:18.1,37.771,141.773,51.6,6,Mb,451,,,0.97,NEI,1985081240
26:28.7,-9.159,-78.887,56.9,6.3,Unk,301,,,0.99,NEI,1985082140
41:56.2,39.431,75.224,6.8,7.3,Ms,417,,,1.2,NEI,1985082340
08:23.2,-6.895,148.933,33,6.1,Ms,115,,,1.12,NEI,1985082640
50:48.3,-21.011,-178.981,624.6,6.2,Unk,370,,,1.04,NEI,1985082840
07:47.4,-6.394,149.733,10,6.3,Ms,269,,,1.09,NEI,1985091040
39:01.7,27.208,139.848,501,6.1,Unk,382,,,0.99,NEI,1985091040
29:23.3,-4.09,136.243,10,6.3,Ms,164,,,1.33,NEI,1985091540
57:53.6,17.974,-97.158,64.8,6.1,Unk,317,,,1.01,NEI,1985091540
31:00.9,-16.771,-173.88,81.1,6.1,Unk,208,,,1.26,NEI,1985091540
17:47.3,18.19,-102.533,27.9,8.1,Ms,311,,,1.25,NEI,1985091940
37:13.5,17.802,-101.647,30.8,7.6,Ms,344,,,1.18,NEI,1985092140
27:51.1,-34.693,-178.656,51.6,7,Ms,448,,,1.11,NEI,1985092640
39:08.5,-9.829,159.854,31.9,6.9,Ms,348,,,1.06,NEI,1985092740
10:18.9,-22.171,-174.606,33,6.2,Ms,237,,,1.29,NEI,1985092740
25:51.9,35.816,140.093,84.5,6.2,Unk,398,,,1.03,NEI,1985100440
24:02.3,62.237,-124.266,10,6.6,Ms,425,,,0.99,NEI,1985100540
00:49.3,-18.961,169.432,272.5,6.2,Unk,307,,,0.91,NEI,1985100640
33:32.5,54.765,-159.613,30.2,6.2,Mb,424,,,1.03,NEI,1985100940
12:57.9,-21.656,-176.382,155,6.4,Unk,329,,,0.92,NEI,1985101240
49:11.2,-11.109,125.159,13.8,6,Mb,264,,,0.95,NEI,1985102340
13:44.6,36.681,54.75,52.9,6,Mb,330,,,0.98,NEI,1985102940
10:39.4,-9.569,150.989,10,6.7,Ms,219,,,1.11,NEI,1985102940
12:31.0,-35.257,-179.347,44,6.3,Ms,372,,,1,NEI,1985110740
40:21.3,-1.639,134.911,10,7.1,Ms,179,,,1.37,NEI,1985111740
45:25.2,-5.933,149.429,50.2,6,Ms,150,,,1.03,NEI,1985112240
25:42.3,-14.043,166.24,33,7,Ms,336,,,1.02,NEI,1985112840
49:54.2,-13.987,166.185,33,7.1,Ms,302,,,1.15,NEI,1985112840
04:07.1,-14.073,166.251,37.2,6.7,Ms,228,,,1.2,NEI,1985121640
13:22.4,-13.966,166.516,43,6,Mb,263,,,1.24,NEI,1985122140
16:03.3,62.222,-124.239,6,6.9,Ms,381,,,0.91,NEI,1985122340
09:41.3,-35.09,54.272,10,6,Mb,229,,,1.05,NEI,1985122440
15:09.7,-21.667,-178.533,455,6,Unk,222,,,1.01,NEI,1985122540
41:03.7,-13.192,166.507,36,6.2,Ms,191,,,1.18,NEI,1985122840
10:53.0,-5.801,104.288,33,6,Ms,232,,,1.23,NEI,1985122840
17:31.4,-21.369,170.327,146.3,6,Mb,349,,,1.23,NEI,1986011540
17:42.7,-21.277,170.102,150,6.6,Unk,30,,,1.19,NEI,1986011540
26:45.5,-10.199,161.006,94.6,6,Mb,281,,,1.03,NEI,1986012240
47:35.3,27.791,139.552,508,6.5,Unk,432,,,1.17,NEI,1986020340
59:30.4,36.384,141.128,30,6.1,Mb,428,,,1.15,NEI,1986021240
05:38.4,40.368,51.555,33,6.2,Mb,346,,,1.15,NEI,1986030640
46:52.0,-4.99,151.71,115.9,6,Mb,345,,,0.99,NEI,1986030740
36:28.8,-7.059,155.616,65.6,6,Unk,247,,,1.13,NEI,1986031340
55:53.0,-30.07,-176.559,42.1,6.1,Ms,238,,,1.13,NEI,1986031440
29:44.4,-18.909,-67.391,243.1,6,Unk,245,,,1.03,NEI,1986031540
02:44.7,-7.946,-73.86,173,6.5,Unk,339,,,0.89,NEI,1986040840
25:12.5,-13.923,166.831,29.4,6.2,Ms,266,,,1.29,NEI,1986041440
52:10.6,-57.724,-24.373,11.1,6.3,Ms,107,,,1.34,NEI,1986041440
52:16.1,43.89,147.57,23.2,6.3,Mb,432,,,1.01,NEI,1986041640
03:30.9,-2.394,139.309,33,6.1,Mb,281,,,1.07,NEI,1986042040
07:18.1,18.404,-102.973,26.5,6.2,Mb,334,,,1.19,NEI,1986043040
30:02.8,55.172,163.843,14.8,6,Mb,356,,,1,NEI,1986050240
43:31.3,51.384,-174.809,22.1,6.1,Mb,354,,,0.96,NEI,1986050740
47:10.9,51.52,-174.776,33,7.7,Ms,513,,,1.1,NEI,1986050740
37:20.3,51.336,-175.363,18.1,6,Mb,401,,,1.03,NEI,1986050840
24:25.8,26.743,125.205,193.5,6.1,Unk,443,,,0.96,NEI,1986051140
25:47.0,24.125,121.619,19.3,6.1,Mb,382,,,1.15,NEI,1986052040
47:10.9,43.684,148.416,39.1,6.1,Mb,353,,,1.12,NEI,1986052140
40:44.3,-21.819,-179.079,583.4,6.1,Mb,436,,,1.03,NEI,1986052640
06:16.0,-20.19,178.86,538.3,6.7,Unk,508,,,0.88,NEI,1986052640
02:25.9,43.269,146.491,56.2,6,Mb,346,,,0.85,NEI,1986060840
48:01.4,10.597,-62.928,18.8,6,Mb,345,,,1.19,NEI,1986061140
10:57.2,-29.872,-176.543,10,6,Ms,86,,,1.48,NEI,1986061540
48:25.8,-22.037,-178.925,547,6.4,Unk,422,,,1.12,NEI,1986061640
13:11.5,5.644,125.259,31.9,6.2,Mb,335,,,1.31,NEI,1986061740
09:09.2,56.33,-152.91,16,6,ML,0,,,,AK,1970010640
18:26.8,-30.944,-177.757,10,6.3,Ms,132,,,1.32,NEI,1986061940
53:11.2,34.794,140.595,62.6,6.3,Unk,403,,,1.03,NEI,1986062440
11:30.9,-4.448,143.943,102.3,7.1,Ms,422,,,1.03,NEI,1986062440
03:47.5,-20.037,-176.056,211.2,6.4,Unk,349,,,0.98,NEI,1986062840
57:42.8,-28.024,-177.957,10,6.1,Ms,130,,,1.2,NEI,1986062940
16:57.7,-22.038,-179.534,597.5,6,Unk,246,,,0.94,NEI,1986070240
26:56.6,10.389,56.832,7.8,6.4,Mb,346,,,1.19,NEI,1986070740
10:53.1,1.904,126.525,27.6,6.2,Mb,352,,,1.08,NEI,1986070940
41:28.3,-19.511,169.165,111.1,6.2,Mb,390,,,1.2,NEI,1986071640
42:26.0,37.538,-118.4428,10.59,6.4,ML,41,55,10,0.06,NC,100857
40:49.8,1.985,128.271,104.2,6.1,Mb,335,,,1.12,NEI,1986081040
39:13.7,1.795,126.519,33,7.2,Ms,441,,,1.36,NEI,1986081440
31:19.1,2.161,127.113,33,6,Mb,68,,,1.23,NEI,1986081740
47:48.9,-34.549,179.288,32.2,6.5,Ms,115,,,1.17,NEI,1986082340
43:00.4,37.724,101.496,8,6.2,Mb,346,,,1.07,NEI,1986082640
28:35.4,45.547,26.316,132.3,6.9,Ms,554,,,1.11,NEI,1986083040
18:25.6,-5.187,152.442,51.2,6.4,Ms,298,,,1.33,NEI,1986091140
57:15.6,56.2,-153.4,31,6.1,ML,0,,,,AK,1970010640
24:31.5,37.014,22.176,11.2,6,Mb,362,,,1.37,NEI,1986091340
20:17.8,19.376,146.301,47.7,6.7,Ms,521,,,1.1,NEI,1986091640
53:08.2,-5.03,153.616,40.9,6.2,Mb,304,,,1.21,NEI,1986101440
32:51.3,-5.272,131.432,67,6.3,Mb,320,,,1.09,NEI,1986101740
46:10.0,-28.117,-176.367,29.1,8.1,Ms,489,,,1.21,NEI,1986102040
48:43.8,-11.037,165.204,18.8,6.5,Ms,153,,,1.08,NEI,1986102340
23:49.3,-11.086,165.537,23.6,6.4,Ms,153,,,1.04,NEI,1986102340
58:47.0,-5.629,153.875,52,6.3,Ms,141,,,1.22,NEI,1986102440
28:54.6,-21.702,-176.616,188.1,6.8,Unk,453,,,0.95,NEI,1986103040
48:58.9,-28.591,-176.407,33,6.3,Ms,155,,,1.34,NEI,1986110740
20:10.6,23.901,121.574,33.8,7.8,Ms,79,,,1.19,NEI,1986111440
04:37.1,23.866,121.711,33,6.1,Mb,316,,,1.39,NEI,1986111440
39:23.9,-3.342,-77.411,105.7,6.4,Mb,392,,,0.88,NEI,1986112340
15:30.3,38.853,141.948,36.9,6,Mb,288,,,0.81,NEI,1986113040
30:02.1,-27.305,-176.402,33,6,Ms,159,,,1.05,NEI,1986120140
10:51.2,-28.101,-176.737,17.1,6.6,Ms,277,,,1.18,NEI,1986122140
18:37.9,-56.879,-48.76,10,6,Mb,108,,,1.07,NEI,1986122240
04:35.1,-38.775,78.695,10,6.1,Ms,55,,,1.3,NEI,1986122840
49:59.2,15.22,119.88,53.1,6,Mb,301,,,0.88,NEI,1986122940
32:13.6,-20.399,-174.071,23.7,6.1,Mb,319,,,1.03,NEI,1986123040
04:04.8,-14.998,167.929,14.5,6,Mb,266,,,1.13,NEI,1987010340
11:55.8,52.448,-169.381,33,6.7,Ms,361,,,1.09,NEI,1987010540
14:44.9,39.895,141.677,67.7,6.8,Unk,485,,,1.05,NEI,1987010940
01:36.0,-19.469,-176.538,33,6.6,Ms,171,,,1.12,NEI,1987010940
03:48.8,42.565,142.85,102,6.6,Unk,521,,,1.06,NEI,1987011440
29:42.1,-60.063,-26.916,47.6,7,Ms,172,,,1.41,NEI,1987013040
16:17.9,36.988,141.689,47.7,6.1,Mb,455,,,1.05,NEI,1987020640
57:33.9,-5.8,147.742,27.4,6.1,Ms,112,,,1.09,NEI,1987020740
33:58.4,-6.088,147.689,54.9,7.4,Ms,290,,,1.31,NEI,1987020840
59:28.6,-19.489,-177.456,394.5,6.4,Unk,376,,,1.05,NEI,1987021040
56:12.9,-15.834,167.355,23.9,6.4,Ms,310,,,1.15,NEI,1987021140
18:29.1,0.67,126.167,32.2,6.2,Mb,344,,,1.29,NEI,1987021340
16:12.1,-32.793,-179.304,10,6.6,Ms,294,,,1.15,NEI,1987021740
00:52.5,51.298,-179.279,33,6.2,Mb,372,,,1.02,NEI,1987021840
31:54.4,53.47,-167.291,10,6.2,Mb,428,,,1.08,NEI,1987022740
42:34.1,-37.965,176.765,19.2,6.6,Ms,198,,,1.5,NEI,1987030240
57:43.6,-45.708,96.212,10,6.2,Ms,94,,,1.1,NEI,1987030240
17:05.3,-24.388,-70.161,62.3,7.3,Ms,303,,,1.21,NEI,1987030540
54:50.5,0.048,-77.653,14.1,6.1,Mb,354,,,0.93,NEI,1987030640
10:42.0,0.151,-77.821,10,6.9,Ms,344,,,1.22,NEI,1987030640
21:49.1,-23.778,-177.325,32.1,6,Ms,207,,,1.16,NEI,1987031340
49:37.0,-6.446,147.603,26,6.1,Ms,184,,,1.38,NEI,1987031640
36:30.3,32.034,131.837,54,6.7,Unk,534,,,1.2,NEI,1987031840
41:36.0,52.056,-177.547,93.3,6.2,Unk,440,,,0.95,NEI,1987032140
48:08.5,-22.767,-66.205,248.7,6.7,Unk,361,,,1.13,NEI,1987040140
40:43.4,37.363,141.796,29.4,6.6,Ms,545,,,1.05,NEI,1987040740
28:39.8,-22.74,170.261,14.6,6,Ms,339,,,1,NEI,1987042140
13:23.2,37.155,141.573,30.3,6.1,Mb,505,,,1.08,NEI,1987042240
16:52.4,16.066,120.301,107,6.3,Mb,169,,,0.94,NEI,1987042540
27:35.7,-19.013,-177.736,384.9,6.5,Unk,441,,,1.12,NEI,1987042940
06:14.2,51.272,-179.898,20.1,6.4,Ms,477,,,0.96,NEI,1987050640
05:49.2,46.736,139.232,430,6.6,Unk,653,,,0.9,NEI,1987050740
59:34.1,4.47,127.709,94,6.3,Unk,310,,,1.16,NEI,1987051140
30:25.0,7.09,126.701,24.7,6.2,Mb,455,,,1.11,NEI,1987051240
07:34.1,49.282,147.693,542,6.3,Unk,604,,,0.97,NEI,1987051840
19:25.4,-6.366,148.832,54.3,6.2,Ms,175,,,1.27,NEI,1987060940
51:30.3,-60.167,-26.954,33,6.1,Ms,70,,,1.16,NEI,1987061040
32:53.7,-5.577,130.791,67.3,6.8,Unk,523,,,1.12,NEI,1987061740
03:15.2,-10.707,162.326,73,6,Mb,284,,,0.92,NEI,1987061840
46:10.0,54.211,-162.601,33.6,6.2,Mb,418,,,1.1,NEI,1987062140
30:30.7,-21.179,173.581,33,6.4,Ms,204,,,1.25,NEI,1987062440
17:04.6,-2.164,138.17,20.7,6.5,Ms,231,,,1.27,NEI,1987062740
10:43.8,31.196,130.322,168.2,6.1,Unk,402,,,0.91,NEI,1987070340
06:07.7,-26.999,-108.285,10,6.3,Ms,291,,,1.14,NEI,1987070640
50:14.8,-26.969,-108.156,10,6.1,Mb,315,,,0.9,NEI,1987070840
49:53.9,55.137,165.525,33,6.1,Mb,464,,,1.1,NEI,1987071040
46:03.5,49.631,147.828,576.4,6,Unk,489,,,0.83,NEI,1987071440
16:13.6,17.522,-97.153,67,6.5,Unk,392,,,1.06,NEI,1987071540
48:56.7,-19.022,-69.991,69.7,6.9,Ms,379,,,1.11,NEI,1987080840
23:06.9,-17.897,-70.931,36.5,6.1,Mb,310,,,1.19,NEI,1987081340
04:23.1,-28.135,-70.884,37.4,6,Mb,310,,,1.17,NEI,1987081540
15:18.4,-56.536,-25.621,33,6,Mb,38,,,0.97,NEI,1987082940
26:07.5,-23.052,-66.529,199,6.3,Unk,348,,,1,NEI,1987090140
01:36.2,-59.538,159.005,33,6.1,Mb,275,,,1.18,NEI,1987090340
57:09.4,-31.089,-177.968,33,6.7,Ms,249,,,1.32,NEI,1987090740
47:13.3,-4.118,145.706,15.4,6.1,Ms,121,,,1.25,NEI,1987091740
43:37.7,-0.978,-78.05,10,6.1,Mb,306,,,0.97,NEI,1987092240
14:56.3,-50.716,139.279,10,6.1,Ms,230,,,1.01,NEI,1987092340
47:08.6,-18.411,168.058,30.7,6.8,Ms,199,,,1.35,NEI,1987092840
46:14.0,-18.546,168.161,25.1,6.5,Ms,254,,,1.14,NEI,1987092840
39:28.1,-18.162,167.865,51.4,6.3,Ms,206,,,1.16,NEI,1987093040
16:26.3,-5.447,131.012,73.5,6.4,Mb,433,,,0.92,NEI,1987100340
34:22.6,55.585,161.623,53.7,6,Mb,430,,,0.97,NEI,1987100440
19:06.1,-17.94,-172.225,16,7.3,Ms,455,,,1.03,NEI,1987100640
11:35.1,52.956,159.972,33.7,6.1,Mb,467,,,1.03,NEI,1987100640
20:45.8,-19.599,-173.111,40.4,6.2,Mb,276,,,1.23,NEI,1987100840
57:04.8,-7.288,154.371,24.7,6.8,Ms,363,,,1.14,NEI,1987101240
48:01.6,-6.266,149.06,47.8,7.4,Ms,345,,,1.24,NEI,1987101640
54:05.7,-2.323,138.364,33,6.2,Mb,290,,,1.12,NEI,1987102540
